Community Index,Community Size,Term,Overlap,Adjusted P-value,Category,Gene_set,P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Overlap (value)
5,985,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,24/31,9.87302074840668e-25,Immune System,Reactome_2022,5.977610947572159e-26,0.0,0.0,67.81507358406422,3938.644640989668,BLK;LYN;AHCYL1;SYK;SH3KBP1;TRPC1;ITPR1;DAPP1;ITPR2;ITPR3;VAV1;CD79B;CD79A;CD19;BLNK;PLCG2;BTK;ORAI1;FYN;PTPN6;CALM1;PIK3AP1;CD22;NCK1,0.7741935483870968
5,985,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,32/61,8.188503475598595e-25,Signal Transduction,Reactome_2022,4.8750928865824126e-26,0.0,0.0,21.983283279661325,1281.2533098820527,SH3GL3;NAB1;SRF;ASCL1;PPP2CA;RPS6KA3;PPP2CB;RPS6KA5;MAPK7;PPP2R1B;PPP2R1A;RPS6KA2;RPS6KA1;MEF2D;MEF2A;MEF2C;DUSP3;JUND;PPP2R5D;FOS;VRK3;DUSP6;DNM2;DUSP7;ARC;CREB1;VGF;CDK5;MAPKAPK2;SGK1;CDK5R2;CDK5R1,0.5245901639344263
5,985,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",35/74,4.0450841969255017e-25,Signal Transduction,Reactome_2022,2.3674559376556926e-26,0.0,0.0,17.92604588394062,1057.733444759367,BEX3;TRIO;ARHGEF26;MAGED1;RASGRF2;ITSN1;KALRN;FGD1;GNA13;AKAP13;PREX1;ABR;MCF2L;VAV3;ARHGEF10;NGFR;PLEKHG2;ARHGEF15;ARHGEF17;ARHGEF16;ARHGEF18;NGF;VAV1;VAV2;TIAM2;TIAM1;ARHGEF9;OBSCN;ARHGEF3;ARHGEF4;ARHGEF2;ARHGEF7;ARHGEF5;NGEF;ARHGEF6,0.47297297297297297
5,985,Integration Of Energy Metabolism R-HSA-163685,41/105,2.348188794865308e-25,Metabolism,Reactome_2022,1.350623222071872e-26,0.0,0.0,12.860682600635592,766.0677314678214,AHCYL1;PRKAA2;ITPR1;CACNA1A;ITPR2;PRKAG2;CACNA1D;ITPR3;CACNA1C;IQGAP1;AKAP5;CACNA1E;GNAI1;GNAI2;PPP2CA;GNA14;PPP2CB;GNG10;GNA15;RAP1A;GNG2;PPP2R1B;PPP2R1A;PRKAR2B;PRKAR2A;GNA11;PRKACB;PRKAB2;PRKCA;PPP2R5D;GNG12;GNG11;CACNB3;PRKAR1B;PRKAR1A;GNB1;GNAS;GNB4;GNB3;GNB5;RAPGEF4,0.3904761904761905
5,985,RAC3 GTPase Cycle R-HSA-9013423,39/93,1.645732467500102e-25,Signal Transduction,Reactome_2022,9.299800018164046e-27,0.0,0.0,14.475745830396994,867.6733767207623,CYFIP1;NCKAP1;TRIO;NCF1;GARRE1;SNAP23;ARHGAP1;NOXO1;ARHGAP5;ARHGAP35;CDC42;PREX1;ABR;NHS;ABL2;SLITRK5;NCKAP1L;SRGAP2;WASF1;WASF2;GIT1;PAK4;GIT2;SWAP70;ARAP2;ERBIN;ARAP3;ARHGAP26;BAIAP2;VAV2;TIAM1;ABI2;TAOK3;ABI1;NOXA1;NOX3;PKN2;PKN1;EPHA2,0.41935483870967744
5,985,RHOU GTPase Cycle R-HSA-9013420,27/39,1.4024206948131402e-25,Signal Transduction,Reactome_2022,7.783364098357488e-27,0.0,0.0,44.6312630480167,2683.1337412224675,ITSN2;CLTC;IQGAP1;CDC42;PARD6A;MYO6;NCK2;PTK2B;SRGAP2;SPTAN1;GIT1;SPTBN1;NCK1;PAK4;GIT2;WWP2;STAM;ARHGAP31;ARHGAP30;HGS;PKN2;RHOU;PKN1;ARHGEF7;STAM2;ARHGEF6;EPHA2,0.6923076923076923
5,985,DARPP-32 Events R-HSA-180024,22/24,6.283119248285633e-26,Signal Transduction,Reactome_2022,3.423697673132434e-27,0.0,0.0,217.1786085150571,13234.66380650616,PDE4D;PDE4C;PPP2R5D;PRKCA;PPP1CA;PPP2CA;PPP2CB;PPP3CA;PPP3CB;PPP3R1;PPP3CC;CDK5;PPP2R1B;PRKAR1B;PPP2R1A;PRKAR1A;PRKAR2B;PRKAR2A;PDE4B;PDE4A;CALM1;PRKACB,0.9166666666666666
5,985,P75 NTR Receptor-Mediated Signaling R-HSA-193704,40/95,3.192962627949275e-26,Signal Transduction,Reactome_2022,1.7076389433028412e-27,0.0,0.0,14.591630591630592,899.3505672527639,BEX3;TRIO;PRDM4;ARHGEF26;MAGED1;RASGRF2;ITSN1;KALRN;FGD1;GNA13;AKAP13;PREX1;ABR;ARHGDIA;MCF2L;VAV3;ARHGEF10;LINGO1;NGFR;PRKCI;PLEKHG2;ARHGEF15;ARHGEF17;ARHGEF16;ARHGEF18;NGF;VAV1;VAV2;TIAM2;TIAM1;ARHGEF9;MAG;OBSCN;ARHGEF3;ARHGEF4;ARHGEF2;ARHGEF7;ARHGEF5;NGEF;ARHGEF6,0.42105263157894735
5,985,G-protein Mediated Events R-HSA-112040,31/52,2.4998105081611792e-26,Signal Transduction,Reactome_2022,1.3117068256748871e-27,0.0,0.0,29.39073574922632,1819.241525126188,CAMK2B;CAMK2D;AHCYL1;PDE1C;PDE1B;PDE1A;CAMK2A;GNAI3;ITPR1;ITPR2;ITPR3;PRKX;GNAI1;CAMKK2;GNAI2;GNA14;GNA15;GRK2;PRKAR2B;GNA11;PRKAR2A;PRKACB;CAMK2G;PRKCD;PRKCA;CREB1;PRKAR1B;NBEA;PRKAR1A;CAMK4;CALM1,0.5961538461538461
5,985,Recycling Pathway Of L1 R-HSA-437239,24/28,1.0419526092187051e-26,Developmental Biology,Reactome_2022,5.362218271458523e-28,0.0,0.0,118.69510926118626,7453.222572428859,CLTC;RDX;CLTA;MSN;AP2A1;AP2B1;L1CAM;AP2A2;DNM1;DNM2;RPS6KA4;DNM3;RPS6KA3;SHTN1;RPS6KA6;RPS6KA5;DPYSL2;RPS6KA2;RPS6KA1;AP2S1;NUMB;EZR;AP2M1;SH3GL2,0.8571428571428571
